Rank,WinRate,Games,Kills,Deaths,Assists,CS,Damage,Gold,MultiKills 
Platinum,63.0,24.0,6.0,5.0,4.4,224.4,19419.0,12653.0,8.0
Platinum,50.0,76.0,8.8,7.4,6.8,172.7,18850.0,12351.0,78.0
Platinum,47.0,93.0,6.3,4.8,4.7,204.8,16860.0,12134.0,67.0
Platinum,58.0,12.0,5.5,4.7,3.8,234.0,15861.0,12177.0,8.0
Platinum,58.0,43.0,9.4,6.2,6.5,156.5,20093.0,11546.0,45.0
Platinum,58.0,74.0,7.2,6.4,5.8,189.1,21662.0,12132.0,66.0
Platinum,57.0,28.0,12.8,7.1,5.2,183.3,25311.0,14274.0,75.0
Platinum,42.0,19.0,6.4,7.7,10.1,183.7,23376.0,12093.0,8.0
Platinum,64.0,211.0,7.0,4.7,4.5,193.4,18137.0,12417.0,120.0
Platinum,49.0,132.0,6.0,7.1,6.0,186.9,18877.0,12005.0,116.0
Platinum,49.0,129.0,6.7,4.6,5.4,188.9,18347.0,12358.0,133.0
Platinum,46.0,26.0,10.5,5.5,8.7,177.0,22852.0,13551.0,16.0
Platinum,54.0,26.0,9.3,4.2,4.7,177.9,15598.0,11439.0,53.0
Platinum,54.0,24.0,11.0,5.6,6.9,208.0,23393.0,13765.0,50.0
Platinum,63.0,247.0,9.6,5.3,8.5,158.1,19495.0,12212.0,259.0
Platinum,59.0,34.0,8.6,5.5,4.4,206.9,19754.0,12504.0,60.0
Platinum,54.0,245.0,9.0,6.5,2.7,192.0,22926.0,13667.0,229.0
Platinum,52.0,79.0,7.4,5.4,5.1,174.2,22239.0,11627.0,54.0
Platinum,55.0,20.0,6.6,3.8,7.1,241.3,27573.0,13109.0,16.0
Platinum,47.0,45.0,10.4,5.8,7.4,158.6,22548.0,12397.0,59.0
Platinum,56.0,107.0,7.2,5.7,8.4,206.8,20395.0,12577.0,123.0
Platinum,62.0,153.0,7.2,4.7,12.2,153.2,19550.0,11712.0,136.0
Platinum,58.0,71.0,6.6,5.6,8.9,205.4,23166.0,12594.0,54.0
Platinum,59.0,125.0,9.1,6.2,5.7,175.3,21372.0,12584.0,237.0
Platinum,52.0,87.0,9.7,7.2,7.5,188.5,24508.0,13032.0,120.0
Platinum,64.0,42.0,8.4,5.6,4.5,192.2,21771.0,12571.0,34.0
Platinum,55.0,78.0,7.0,5.5,5.2,241.0,18791.0,13639.0,77.0
Platinum,50.0,112.0,8.3,5.8,6.3,190.0,24607.0,12671.0,120.0
Platinum,72.0,78.0,11.1,4.2,6.8,207.1,24810.0,13730.0,159.0
Platinum,63.0,19.0,8.3,4.8,8.2,158.5,21024.0,11262.0,12.0
Platinum,58.0,132.0,8.2,5.1,6.2,212.8,26660.0,12771.0,177.0
Platinum,59.0,152.0,11.0,4.5,7.4,179.0,26668.0,13162.0,165.0
Platinum,66.0,44.0,7.8,5.1,5.5,176.0,19653.0,11669.0,54.0
Platinum,63.0,35.0,9.3,7.3,6.4,208.3,24665.0,13564.0,51.0
Platinum,59.0,81.0,9.8,5.6,6.2,211.8,21527.0,13437.0,146.0
Platinum,61.0,64.0,10.7,5.0,6.3,224.1,29661.0,14760.0,111.0
Platinum,51.0,63.0,6.5,6.5,5.0,180.0,22434.0,12039.0,47.0
Platinum,55.0,189.0,10.7,3.5,6.4,163.0,24141.0,12933.0,133.0
Platinum,50.0,16.0,6.5,6.3,7.5,202.9,24761.0,12649.0,8.0
Platinum,52.0,27.0,6.4,6.6,6.4,215.5,25199.0,12395.0,23.0
Platinum,72.0,58.0,10.0,6.9,3.6,224.6,24856.0,14004.0,118.0
Platinum,62.0,34.0,4.7,4.1,5.2,178.4,21263.0,11766.0,9.0
Platinum,57.0,7.0,7.3,5.1,9.4,222.3,17901.0,12659.0,5.0
Platinum,54.0,50.0,5.3,5.2,9.6,150.8,20157.0,10904.0,9.0
Platinum,56.0,221.0,6.9,4.8,4.9,191.6,23198.0,11916.0,224.0
Platinum,63.0,68.0,7.1,5.3,8.1,173.0,18659.0,11586.0,57.0
Platinum,50.0,34.0,6.5,4.5,6.5,132.8,12822.0,10018.0,19.0
Platinum,67.0,61.0,10.8,7.0,8.0,142.1,23446.0,11812.0,86.0
Platinum,52.0,136.0,10.1,7.4,7.1,147.0,24092.0,11907.0,160.0
Platinum,50.0,40.0,8.0,4.2,6.1,194.1,21374.0,12168.0,58.0
Platinum,67.0,12.0,11.5,5.9,8.1,132.3,22357.0,11122.0,16.0
Platinum,44.0,36.0,4.5,6.4,9.2,114.6,17419.0,10038.0,5.0
Platinum,47.0,77.0,5.3,5.8,6.1,211.6,25073.0,12333.0,36.0
Platinum,71.0,24.0,10.5,5.3,7.3,178.6,25978.0,12673.0,23.0
Platinum,65.0,107.0,7.3,3.4,8.4,207.9,26330.0,12532.0,92.0
Platinum,65.0,31.0,4.0,6.9,8.8,160.1,17950.0,10941.0,6.0
Platinum,45.0,38.0,4.7,7.3,6.2,171.9,15895.0,10650.0,18.0
Platinum,48.0,83.0,4.3,5.0,7.9,168.2,18539.0,10515.0,21.0
Platinum,64.0,61.0,7.2,4.9,8.0,172.9,22424.0,11599.0,52.0
Platinum,57.0,137.0,7.2,6.8,8.4,145.9,17778.0,11284.0,113.0
Platinum,54.0,52.0,7.6,6.2,6.3,151.9,20323.0,10766.0,60.0
Platinum,52.0,42.0,8.5,5.6,5.3,196.6,19418.0,12361.0,73.0
Platinum,73.0,11.0,7.2,3.8,6.1,187.0,15986.0,10544.0,9.0
Platinum,60.0,97.0,7.2,6.5,8.8,173.9,19170.0,11802.0,89.0
Platinum,64.0,28.0,7.6,4.2,8.2,204.2,18798.0,12515.0,26.0
Platinum,52.0,25.0,8.6,6.3,7.8,130.2,18265.0,11246.0,15.0
Platinum,56.0,45.0,7.8,5.4,7.0,129.4,16231.0,10943.0,28.0
Platinum,71.0,14.0,7.9,7.6,4.3,171.9,18969.0,11559.0,8.0
Platinum,53.0,120.0,7.3,3.8,8.3,192.7,18403.0,12030.0,115.0
Platinum,64.0,161.0,8.2,6.3,5.2,170.1,21580.0,12458.0,166.0
Platinum,52.0,29.0,5.0,4.3,6.4,163.7,15800.0,10507.0,14.0
Platinum,55.0,270.0,6.7,4.4,9.3,162.4,25021.0,11319.0,121.0
Platinum,65.0,26.0,8.0,4.3,7.5,188.6,19352.0,12019.0,30.0
Platinum,61.0,99.0,7.2,5.3,8.9,179.8,21348.0,12093.0,63.0
Platinum,60.0,37.0,10.3,5.8,7.9,204.0,23214.0,14130.0,84.0
Platinum,61.0,43.0,11.5,5.5,6.4,160.6,25166.0,12470.0,97.0
Platinum,60.0,74.0,8.3,4.6,10.2,144.0,15789.0,11930.0,54.0
Platinum,66.0,32.0,3.6,3.4,9.9,163.9,13031.0,9585.0,14.0
Platinum,51.0,77.0,8.8,5.8,6.8,219.5,21975.0,14103.0,93.0
Platinum,62.0,119.0,6.9,5.9,6.6,193.8,19903.0,12435.0,105.0
Platinum,48.0,25.0,6.1,5.0,8.2,151.6,18651.0,10538.0,9.0
Platinum,60.0,35.0,9.9,4.3,6.1,198.7,20792.0,12800.0,75.0
Platinum,60.0,63.0,10.1,5.5,7.1,152.8,20299.0,11540.0,76.0
Platinum,66.0,41.0,7.5,5.3,7.0,196.3,18015.0,12398.0,39.0
Platinum,58.0,66.0,9.1,5.2,6.5,182.9,21418.0,12750.0,110.0
Platinum,46.0,13.0,7.4,7.6,5.0,194.8,18874.0,12156.0,13.0
Platinum,50.0,30.0,6.4,6.2,5.2,161.9,20583.0,11599.0,29.0
Platinum,44.0,41.0,7.5,6.3,5.8,180.2,19567.0,12068.0,35.0
Platinum,53.0,49.0,8.1,5.0,10.0,81.0,26000.0,11154.0,40.0
Platinum,56.0,41.0,6.4,4.9,6.3,176.5,22216.0,11364.0,22.0
Platinum,72.0,18.0,8.9,6.2,6.4,161.8,20264.0,11363.0,40.0
Platinum,60.0,77.0,10.9,5.4,6.5,190.1,25287.0,13191.0,139.0
Platinum,48.0,56.0,13.2,6.8,7.4,134.0,25795.0,13574.0,94.0
Platinum,41.0,46.0,9.8,7.0,8.3,169.7,23728.0,12843.0,72.0
Platinum,50.0,12.0,6.8,4.6,5.3,186.8,19550.0,11402.0,8.0
Platinum,46.0,37.0,9.2,6.1,6.0,207.8,21507.0,12967.0,55.0
Platinum,69.0,35.0,7.7,3.1,6.4,228.9,20209.0,12887.0,48.0
Platinum,62.0,50.0,8.5,5.9,6.9,193.4,28492.0,11983.0,72.0
Platinum,58.0,230.0,6.6,5.6,9.6,84.7,25288.0,10631.0,109.0
Platinum,54.0,197.0,6.9,4.3,5.8,181.7,19087.0,11511.0,151.0
Platinum,72.0,18.0,8.6,5.4,6.2,175.0,19249.0,12085.0,36.0
Platinum,72.0,46.0,9.7,5.9,6.2,207.6,24110.0,13516.0,89.0
Platinum,71.0,34.0,6.8,4.0,4.9,207.9,18659.0,12480.0,18.0
Platinum,71.0,42.0,8.3,4.0,6.9,212.6,24276.0,13660.0,54.0
Platinum,58.0,55.0,4.8,3.8,9.2,156.1,13154.0,10258.0,22.0
Platinum,61.0,80.0,5.8,4.2,10.0,145.3,13897.0,10747.0,46.0
Platinum,55.0,262.0,7.2,5.6,9.1,188.3,19976.0,12088.0,241.0
Platinum,60.0,42.0,8.2,5.5,6.8,162.6,17848.0,11556.0,39.0
Platinum,62.0,111.0,8.2,5.8,5.6,211.6,19716.0,13063.0,188.0
Platinum,59.0,54.0,8.8,6.9,7.7,181.7,20751.0,12501.0,77.0
Platinum,55.0,87.0,6.7,4.9,3.3,206.9,17688.0,12761.0,65.0
Platinum,70.0,23.0,10.4,3.7,5.6,210.2,24938.0,13628.0,38.0
Platinum,53.0,152.0,9.3,5.2,5.1,163.1,20180.0,11602.0,199.0
Platinum,55.0,20.0,6.1,5.8,5.1,168.0,15056.0,10734.0,19.0
Platinum,40.0,20.0,5.8,5.9,5.3,156.3,13330.0,10313.0,17.0
Platinum,50.0,6.0,5.0,3.0,6.3,206.5,13995.0,11221.0,7.0
Platinum,50.0,76.0,9.8,7.4,8.4,202.9,24885.0,13643.0,134.0
Platinum,54.0,210.0,9.5,6.4,9.0,154.0,18638.0,12342.0,174.0
Platinum,56.0,27.0,8.5,5.3,7.5,179.4,18254.0,12170.0,36.0
Platinum,52.0,82.0,7.2,5.5,8.3,217.7,23851.0,12812.0,89.0
Platinum,64.0,14.0,5.6,4.9,4.5,232.4,17479.0,13227.0,16.0
Platinum,52.0,54.0,8.6,6.0,6.3,156.1,20362.0,11493.0,48.0
Platinum,56.0,18.0,6.4,4.8,7.6,178.9,25349.0,11150.0,7.0
Platinum,58.0,138.0,5.9,6.8,7.2,198.2,26042.0,12816.0,75.0
Platinum,67.0,115.0,8.4,4.2,7.5,154.7,22399.0,12089.0,83.0
Platinum,64.0,88.0,8.7,5.2,5.6,152.0,23273.0,11573.0,93.0
Platinum,52.0,29.0,6.3,4.6,4.6,182.8,20266.0,10859.0,20.0
Platinum,60.0,111.0,12.1,6.3,4.8,155.9,23950.0,13322.0,147.0
Platinum,58.0,43.0,9.9,6.5,7.7,140.9,18639.0,11758.0,65.0
Platinum,58.0,62.0,7.7,6.3,6.3,178.3,23589.0,11594.0,59.0
Platinum,68.0,81.0,7.8,3.7,5.5,206.3,19117.0,12985.0,54.0
Platinum,54.0,225.0,7.2,5.0,7.1,156.5,19614.0,10683.0,190.0
Platinum,56.0,119.0,7.9,7.5,7.2,188.4,27550.0,12436.0,113.0
Platinum,59.0,117.0,10.9,7.3,6.4,192.7,24547.0,13534.0,203.0
Platinum,53.0,177.0,9.5,6.8,9.1,168.6,23502.0,13016.0,211.0
Platinum,51.0,92.0,11.5,6.0,5.3,192.8,25765.0,13460.0,107.0
Platinum,59.0,56.0,7.8,3.4,5.6,194.2,23568.0,11964.0,54.0
Platinum,49.0,65.0,6.3,5.3,6.5,182.4,16676.0,11458.0,45.0
Platinum,59.0,150.0,5.9,4.5,9.3,147.6,16335.0,10449.0,64.0
Platinum,62.0,71.0,7.8,5.2,7.7,205.5,24001.0,12967.0,67.0
Platinum,71.0,38.0,7.7,5.6,7.6,140.2,19736.0,10574.0,31.0
Platinum,59.0,41.0,6.8,5.2,6.0,166.6,19221.0,11659.0,31.0
Platinum,56.0,18.0,9.1,6.2,5.7,226.3,27367.0,14024.0,22.0
Platinum,65.0,104.0,8.3,6.4,7.8,153.2,17095.0,11843.0,109.0
Platinum,52.0,126.0,6.0,5.7,7.2,161.6,21128.0,10822.0,89.0
Platinum,42.0,38.0,8.1,7.1,6.8,183.8,20831.0,12253.0,43.0
Platinum,67.0,24.0,5.5,2.9,8.9,169.8,11742.0,11133.0,15.0
Platinum,57.0,88.0,7.3,6.4,10.8,144.1,17631.0,11599.0,60.0
Platinum,67.0,78.0,7.3,4.9,9.9,156.7,19752.0,11457.0,58.0
Platinum,71.0,51.0,7.3,4.7,5.8,160.9,18436.0,11068.0,33.0
Platinum,50.0,42.0,8.6,6.6,7.9,207.5,22580.0,13514.0,58.0
Platinum,50.0,22.0,7.6,5.1,6.2,169.1,16089.0,10747.0,40.0
Platinum,58.0,55.0,7.1,5.9,5.6,209.0,18032.0,12316.0,62.0
Platinum,52.0,27.0,5.5,6.1,5.9,203.4,17434.0,11498.0,12.0
Platinum,54.0,105.0,6.3,3.7,6.6,230.4,21828.0,12733.0,61.0
Platinum,63.0,8.0,8.6,3.5,7.1,209.4,17842.0,12635.0,13.0
Platinum,57.0,42.0,4.8,4.2,9.5,151.3,12740.0,10254.0,12.0
Platinum,57.0,56.0,7.8,5.6,6.7,131.3,15756.0,10313.0,52.0
Platinum,59.0,34.0,7.6,5.4,4.3,192.6,21160.0,12368.0,28.0
Platinum,67.0,39.0,8.4,5.8,6.0,151.2,22240.0,11421.0,52.0
Platinum,69.0,16.0,5.1,4.6,8.1,157.4,15314.0,10410.0,3.0
Platinum,53.0,154.0,6.0,5.2,8.8,159.9,19686.0,10857.0,96.0
Platinum,61.0,28.0,9.6,5.4,4.3,183.3,18943.0,12383.0,59.0
Platinum,63.0,16.0,8.4,7.1,8.4,186.4,22736.0,12513.0,24.0
Platinum,54.0,37.0,10.3,5.0,7.3,208.6,22422.0,13909.0,71.0
Platinum,61.0,90.0,8.1,6.4,6.2,221.3,20762.0,13753.0,106.0
Platinum,54.0,13.0,7.6,5.5,9.5,153.5,16759.0,11386.0,13.0
Platinum,48.0,91.0,5.3,5.9,10.7,193.3,20131.0,11663.0,34.0
Platinum,56.0,95.0,10.6,7.6,6.3,172.4,24194.0,12780.0,144.0
Platinum,57.0,70.0,9.5,4.3,5.7,157.1,18554.0,12078.0,116.0
Platinum,54.0,104.0,9.0,5.8,8.3,160.6,19208.0,12448.0,78.0
Platinum,52.0,174.0,7.7,5.9,7.5,179.5,22797.0,12095.0,216.0
Platinum,57.0,14.0,11.2,5.1,6.4,231.0,27503.0,14956.0,29.0
Platinum,70.0,33.0,8.2,4.8,7.7,196.2,18009.0,12962.0,36.0
Platinum,61.0,51.0,9.3,5.4,6.7,184.3,26780.0,12341.0,70.0
Platinum,47.0,36.0,9.3,6.6,6.3,142.4,21881.0,11653.0,52.0
Platinum,63.0,130.0,9.1,7.7,5.5,163.4,25882.0,12611.0,148.0
Platinum,59.0,54.0,10.3,6.0,6.6,202.7,26958.0,13705.0,83.0
Platinum,67.0,45.0,7.6,6.3,5.5,213.5,19454.0,13125.0,45.0
Platinum,62.0,89.0,9.4,6.0,7.0,166.8,24177.0,11787.0,115.0
Platinum,57.0,56.0,6.7,5.2,7.9,147.2,15995.0,10981.0,49.0
Platinum,57.0,126.0,9.4,6.8,6.0,152.4,22261.0,11613.0,264.0
Platinum,56.0,98.0,6.0,4.1,4.4,186.8,19412.0,11341.0,51.0
Platinum,67.0,6.0,13.5,4.7,5.5,194.7,29165.0,14894.0,17.0
Platinum,62.0,154.0,11.1,6.4,7.7,183.9,27701.0,13639.0,235.0
Platinum,65.0,75.0,8.4,4.7,6.5,189.8,22717.0,12728.0,64.0
Platinum,60.0,48.0,9.8,5.9,2.9,232.0,22521.0,14002.0,50.0
Platinum,55.0,80.0,7.1,5.9,6.7,180.7,20523.0,12287.0,46.0
Platinum,54.0,50.0,5.4,4.4,6.3,196.1,19632.0,11836.0,25.0
Platinum,52.0,115.0,6.6,5.5,3.5,181.9,18018.0,11463.0,63.0
Platinum,60.0,42.0,7.6,4.9,6.0,175.6,17601.0,11715.0,63.0
Platinum,52.0,253.0,7.6,5.8,8.3,157.0,21316.0,11324.0,180.0
Platinum,56.0,179.0,5.9,5.5,6.0,204.9,25827.0,12129.0,132.0
Platinum,48.0,27.0,7.9,5.8,7.1,165.7,22383.0,11861.0,16.0
Platinum,50.0,42.0,6.8,5.0,5.8,199.4,20275.0,12297.0,47.0
Platinum,56.0,116.0,6.1,4.2,7.0,195.5,19250.0,11711.0,63.0
Platinum,53.0,146.0,8.1,6.2,6.2,173.4,18469.0,12319.0,188.0
Platinum,68.0,59.0,9.9,3.6,6.4,225.1,20919.0,13920.0,108.0
Platinum,67.0,30.0,4.4,3.8,10.6,168.9,11255.0,11217.0,7.0
Platinum,53.0,58.0,7.7,4.6,5.1,181.2,17895.0,11780.0,62.0
Platinum,64.0,210.0,8.9,5.1,6.3,166.8,24499.0,12633.0,233.0
Platinum,62.0,112.0,9.6,5.0,5.8,186.3,21203.0,12473.0,113.0
Platinum,56.0,57.0,7.1,6.1,8.0,181.7,24360.0,11802.0,47.0
Platinum,58.0,132.0,11.9,7.1,10.3,175.3,28089.0,14015.0,257.0
Platinum,61.0,41.0,9.9,5.8,5.9,192.7,23309.0,13418.0,76.0
Platinum,71.0,21.0,9.3,6.3,6.6,161.5,29516.0,11479.0,37.0
Platinum,50.0,44.0,6.5,4.9,7.3,182.0,20810.0,11753.0,34.0
Platinum,61.0,51.0,6.9,4.4,8.2,182.2,20742.0,11945.0,20.0
Platinum,55.0,102.0,9.3,5.8,7.1,150.0,22092.0,11902.0,116.0
Platinum,53.0,211.0,7.5,4.9,5.5,208.8,16715.0,12594.0,227.0
Platinum,60.0,183.0,7.9,5.5,8.5,181.4,24388.0,11985.0,179.0
Platinum,59.0,41.0,7.2,8.0,4.7,220.3,20873.0,12747.0,42.0
Platinum,68.0,25.0,7.8,5.3,9.2,163.8,20786.0,12120.0,23.0
Platinum,56.0,68.0,10.3,8.1,5.1,193.7,25686.0,14333.0,152.0
Platinum,56.0,126.0,2.9,3.9,14.3,131.0,8352.0,9400.0,20.0
Platinum,59.0,49.0,8.0,4.7,6.1,210.6,26740.0,12818.0,58.0
Platinum,64.0,50.0,6.3,6.8,9.2,174.3,18276.0,11698.0,41.0
Platinum,57.0,180.0,4.5,7.8,12.0,78.7,24160.0,10794.0,56.0
Platinum,52.0,147.0,4.6,5.0,10.0,169.4,14628.0,10748.0,38.0
Platinum,61.0,61.0,10.5,5.8,6.9,194.1,30319.0,12822.0,119.0
Platinum,63.0,35.0,6.0,3.4,7.6,220.3,22955.0,11984.0,17.0
Platinum,44.0,34.0,7.8,6.6,4.0,210.8,19248.0,12796.0,36.0
Platinum,56.0,112.0,7.5,4.8,5.8,185.3,26622.0,11962.0,125.0
Platinum,47.0,235.0,7.9,4.8,8.8,149.1,16192.0,11518.0,171.0
Platinum,59.0,80.0,9.8,4.1,5.6,222.2,22620.0,13700.0,172.0
Platinum,58.0,50.0,8.2,5.7,5.1,183.7,23248.0,12637.0,39.0
Platinum,68.0,63.0,9.0,4.0,6.6,186.6,22733.0,12912.0,82.0
Platinum,47.0,30.0,5.5,7.2,3.6,189.3,16744.0,10935.0,22.0
Platinum,42.0,62.0,6.3,6.0,5.8,162.1,18768.0,10568.0,12.0
Platinum,49.0,183.0,9.8,6.4,5.4,172.6,22090.0,12262.0,189.0
Platinum,49.0,59.0,8.5,6.9,6.6,207.8,21300.0,13127.0,71.0
Platinum,59.0,63.0,5.3,5.7,9.0,169.0,18783.0,11585.0,26.0
Platinum,58.0,36.0,6.8,6.2,8.5,175.8,19747.0,11577.0,37.0
Platinum,53.0,73.0,10.0,7.1,6.5,164.2,22187.0,12217.0,81.0
Platinum,53.0,138.0,5.0,5.9,10.6,84.2,23047.0,10500.0,49.0
Platinum,53.0,64.0,9.6,5.9,9.6,152.8,19368.0,12601.0,63.0
Platinum,62.0,29.0,6.6,5.1,7.8,190.6,23347.0,12439.0,14.0
Platinum,58.0,104.0,11.9,7.2,5.4,158.3,24134.0,12930.0,201.0
Platinum,59.0,118.0,7.2,4.4,9.2,157.7,17038.0,11927.0,92.0
Platinum,57.0,79.0,10.3,5.9,5.6,153.8,19179.0,11857.0,120.0
Platinum,48.0,145.0,7.9,4.5,7.5,140.9,14996.0,11514.0,133.0
Platinum,52.0,276.0,5.1,5.5,8.2,203.4,22279.0,12821.0,134.0
Platinum,67.0,27.0,9.5,4.3,7.6,191.3,20580.0,12705.0,39.0
Platinum,63.0,32.0,8.6,6.1,4.8,200.4,24401.0,12830.0,34.0
Platinum,44.0,16.0,5.8,5.9,4.9,177.3,13660.0,11196.0,8.0
Platinum,46.0,142.0,7.0,4.7,6.2,190.5,16269.0,11775.0,152.0
Platinum,48.0,40.0,11.9,7.3,7.5,161.1,26958.0,13534.0,73.0
Platinum,66.0,73.0,7.8,5.0,4.8,239.7,23723.0,13969.0,104.0
Platinum,62.0,21.0,10.2,6.0,6.7,215.5,25968.0,15043.0,47.0
Platinum,58.0,87.0,6.0,5.6,4.7,198.4,20794.0,12214.0,80.0
Platinum,59.0,71.0,6.4,5.8,8.1,198.0,29294.0,12374.0,43.0
Platinum,55.0,62.0,9.1,5.5,7.3,154.4,18541.0,11709.0,66.0
Platinum,62.0,63.0,7.3,4.1,5.7,187.1,22064.0,12160.0,41.0
Platinum,54.0,182.0,8.4,6.7,4.8,244.8,22647.0,14072.0,217.0
Platinum,56.0,25.0,8.0,8.0,5.7,218.6,27215.0,13555.0,24.0
Platinum,62.0,220.0,6.3,6.2,7.9,177.4,24738.0,11873.0,118.0
Platinum,56.0,154.0,6.6,3.8,8.4,194.0,22489.0,12037.0,65.0
Platinum,59.0,29.0,6.7,8.2,4.9,197.7,23177.0,12403.0,25.0
Platinum,70.0,10.0,10.3,6.1,7.7,121.2,21101.0,11595.0,5.0
Platinum,51.0,100.0,7.8,4.9,5.9,223.5,19118.0,13060.0,119.0
Platinum,50.0,22.0,9.0,5.9,6.4,186.7,17715.0,12284.0,25.0
Platinum,54.0,26.0,8.8,4.0,8.0,215.0,20536.0,13484.0,37.0
Platinum,56.0,9.0,10.3,5.7,5.0,164.3,20894.0,12172.0,10.0
Platinum,62.0,26.0,12.6,6.0,5.1,191.0,24476.0,14575.0,76.0
Platinum,56.0,169.0,11.3,6.6,7.5,148.5,19467.0,12484.0,153.0
Platinum,56.0,119.0,7.3,4.1,7.5,184.0,22656.0,12317.0,129.0
Platinum,58.0,194.0,6.6,6.0,8.7,179.0,17802.0,11876.0,160.0
Platinum,59.0,266.0,5.4,5.2,11.0,168.6,17720.0,11315.0,93.0
Platinum,50.0,12.0,8.1,5.0,7.3,176.2,17237.0,12213.0,12.0
Platinum,56.0,27.0,6.9,5.7,6.4,172.1,18477.0,11615.0,17.0
Platinum,73.0,22.0,9.2,5.4,7.6,165.4,19262.0,12507.0,25.0
Platinum,56.0,164.0,8.9,5.1,7.7,221.2,21266.0,13801.0,259.0
Platinum,59.0,17.0,5.9,5.5,4.9,215.8,20004.0,13091.0,8.0
Platinum,73.0,44.0,10.9,5.0,4.0,202.2,22755.0,13650.0,94.0
Platinum,53.0,121.0,10.9,8.2,5.5,216.9,28483.0,14268.0,210.0
Platinum,54.0,131.0,6.8,5.1,7.5,189.1,18787.0,11962.0,78.0
Platinum,50.0,147.0,7.5,6.1,6.9,205.4,24221.0,12819.0,150.0
Platinum,61.0,46.0,9.2,5.0,6.8,197.7,19227.0,12587.0,64.0
Platinum,69.0,48.0,7.0,3.4,8.5,214.0,20944.0,12781.0,54.0
Platinum,52.0,42.0,5.0,5.6,8.2,161.8,19064.0,10910.0,28.0
Platinum,50.0,34.0,11.1,4.9,5.5,186.7,25343.0,13246.0,40.0
Platinum,54.0,24.0,8.8,4.5,5.1,194.2,20383.0,12021.0,37.0
Platinum,60.0,102.0,8.5,4.5,8.5,206.4,25739.0,13198.0,119.0
Platinum,51.0,104.0,7.3,5.5,5.9,201.3,21352.0,12506.0,78.0
Platinum,47.0,77.0,5.7,7.9,5.1,190.6,17783.0,11500.0,67.0
Platinum,47.0,70.0,5.0,7.4,6.7,206.7,25874.0,12721.0,30.0
Platinum,63.0,32.0,8.8,5.0,8.4,145.1,18723.0,11069.0,32.0
Platinum,58.0,92.0,8.7,4.6,6.6,198.1,20157.0,12725.0,93.0
Platinum,61.0,89.0,4.8,4.9,10.5,170.2,19028.0,11031.0,41.0
Platinum,59.0,64.0,6.3,5.5,8.7,198.4,18866.0,11797.0,60.0
Platinum,47.0,64.0,7.7,4.9,3.9,173.9,18241.0,11744.0,69.0
Platinum,53.0,61.0,7.1,4.4,7.1,184.0,21559.0,11925.0,24.0
Platinum,66.0,47.0,11.9,4.8,6.4,184.3,22903.0,14007.0,132.0
Platinum,48.0,56.0,4.7,6.5,6.8,158.5,16886.0,10531.0,16.0
Platinum,55.0,20.0,8.6,6.0,8.3,180.8,28400.0,12535.0,15.0
Platinum,47.0,74.0,9.6,6.8,5.2,162.2,17149.0,12123.0,161.0
Platinum,64.0,22.0,6.8,6.0,4.6,168.5,19247.0,11171.0,23.0
Platinum,52.0,126.0,9.4,4.8,8.7,194.2,20810.0,13182.0,203.0
Platinum,52.0,48.0,9.1,6.4,6.1,196.5,23252.0,13257.0,74.0
Platinum,57.0,51.0,12.7,6.3,5.8,189.0,25251.0,13904.0,130.0
Platinum,60.0,63.0,7.6,3.4,3.9,231.7,17756.0,14088.0,69.0
Platinum,58.0,26.0,9.2,7.4,10.1,139.6,19969.0,11935.0,24.0
Platinum,49.0,37.0,5.1,4.1,11.9,143.8,17029.0,11100.0,17.0
Platinum,50.0,8.0,8.1,8.3,4.6,188.4,27085.0,13334.0,4.0
Platinum,54.0,250.0,9.1,4.6,8.4,168.3,23022.0,13161.0,231.0
Platinum,55.0,212.0,6.2,5.3,9.8,145.4,15782.0,11070.0,109.0
Platinum,60.0,37.0,12.8,6.8,6.9,200.4,27271.0,14352.0,69.0
Platinum,61.0,150.0,7.1,5.2,6.7,170.8,20019.0,12251.0,89.0
Platinum,56.0,110.0,8.3,5.3,5.9,173.7,22833.0,11992.0,107.0
Platinum,71.0,14.0,10.9,4.6,6.6,219.2,22816.0,13987.0,35.0
Platinum,52.0,79.0,7.9,6.5,5.7,187.5,19717.0,12627.0,125.0
Platinum,55.0,64.0,9.1,6.5,6.2,214.8,24586.0,13711.0,95.0
Platinum,60.0,45.0,6.8,5.2,8.7,194.1,26105.0,12650.0,32.0
Platinum,55.0,133.0,9.5,4.9,7.2,205.6,20935.0,13691.0,171.0
Platinum,64.0,69.0,8.2,3.6,8.3,186.1,18537.0,12139.0,87.0
Platinum,64.0,25.0,8.2,3.4,6.1,225.5,21674.0,12829.0,38.0
Platinum,59.0,193.0,9.1,5.0,7.2,164.2,21527.0,12047.0,253.0
Platinum,47.0,19.0,8.2,6.2,7.2,196.9,20562.0,13026.0,23.0
Platinum,61.0,75.0,7.9,7.0,5.9,196.1,22174.0,13184.0,55.0
Platinum,64.0,28.0,5.0,4.6,8.6,170.5,18421.0,11208.0,12.0
Platinum,61.0,71.0,8.8,5.5,9.8,185.0,21756.0,12756.0,93.0
Platinum,57.0,14.0,8.2,5.6,6.5,171.0,16934.0,11836.0,14.0
Platinum,54.0,136.0,8.8,4.0,8.8,220.6,24654.0,13853.0,162.0
Platinum,51.0,79.0,8.4,5.3,6.0,202.8,22503.0,13128.0,74.0
